id,max_,min_,mean_,median_,std_,wealth
1.0,62.0,6.0,35.44,35.0,17.435205763053098,1.12459
2.0,62.0,7.0,36.34,35.0,16.613380149746767,1.0685600000000002
3.0,62.0,6.0,33.88,34.5,18.813973530331115,0.50708
4.0,62.0,6.0,32.06,29.0,19.546263069957902,0.69852
5.0,62.0,7.0,36.34,35.0,16.613380149746767,0.7370800000000001
6.0,62.0,7.0,35.92,35.0,16.952097215389017,0.7399899999999999
7.0,62.0,7.0,36.34,35.0,16.613380149746767,0.8962899999999999
8.0,62.0,7.0,34.99,32.5,17.068388910497674,0.6580349999999999
9.0,62.0,6.0,34.11,32.5,17.960453780458888,0.65678
10.0,62.0,6.0,34.11,32.5,17.960453780458888,0.744405
11.0,62.0,7.0,34.99,32.5,17.068388910497674,1.0319
12.0,62.0,8.0,34.46,32.5,17.593987609407936,0.86513
13.0,62.0,6.0,35.44,35.0,17.435205763053098,0.37755500000000003
14.0,62.0,7.0,33.85,31.5,18.346321157114854,0.7764150000000001
15.0,62.0,6.0,31.19,28.0,19.932734383420655,0.58982
16.0,62.0,8.0,36.49,35.0,16.48362520806634,-0.166625
17.0,62.0,5.0,30.47,26.5,19.44451336495722,0.09888999999999999
18.0,62.0,7.0,33.31,31.5,18.824821380294686,0.801805
19.0,62.0,5.0,30.54,28.0,19.425457523569424,-0.69405
20.0,62.0,6.0,30.4,27.0,19.378338422062917,-0.0567
21.0,62.0,7.0,36.34,35.0,16.613380149746767,0.95
22.0,62.0,6.0,31.25,26.5,18.787429307917566,-0.635475
23.0,62.0,8.0,37.08,35.0,15.75035237701049,0.89812
24.0,62.0,5.0,30.47,26.5,19.44451336495722,-0.9788399999999999
25.0,62.0,5.0,30.01,26.5,19.74107139949603,0.8225100000000001
26.0,62.0,6.0,33.88,33.0,18.425135006289644,-0.81182
27.0,61.0,6.0,31.32,29.0,17.202836975336364,0.328445
28.0,61.0,7.0,31.46,29.0,17.029632996632664,-0.24477
29.0,61.0,0.0,26.74,22.0,18.948150305504754,0.072935
30.0,61.0,7.0,31.92,30.5,16.76882822382053,0.61092
31.0,61.0,5.0,27.23,22.0,19.67529161156195,0.24381999999999998
32.0,61.0,7.0,31.78,30.5,16.947908425525554,0.5777800000000001
33.0,61.0,7.0,31.78,30.5,16.947908425525554,-0.049285
34.0,61.0,6.0,31.32,29.0,17.202836975336364,0.56514
35.0,61.0,6.0,30.32,29.0,18.194988320963553,0.34507
36.0,61.0,0.0,24.84,16.0,19.57075369013672,0.16554000000000002
37.0,61.0,6.0,26.22,21.5,18.234352195786943,0.45036
38.0,61.0,5.0,29.09,25.5,18.602201482620274,0.44071000000000005
39.0,61.0,5.0,31.36,31.5,17.570156516092847,-0.39202
40.0,61.0,5.0,29.25,25.5,18.432783294988308,0.33526999999999996
41.0,46.0,0.0,12.78,8.5,11.555587393118534,0.43838999999999995
42.0,40.0,0.0,11.91,9.0,10.423142520372634,-0.7673300000000001
43.0,40.0,0.0,11.46,9.0,10.79853693793747,-0.42499
44.0,40.0,0.0,11.91,9.0,10.423142520372634,-0.33775
45.0,40.0,0.0,11.86,7.5,10.349898550227438,-1.98606
46.0,40.0,0.0,11.91,9.0,10.423142520372634,-1.309705
47.0,17.0,0.0,5.46,6.0,4.635558218812488,0.56814
48.0,17.0,0.0,6.07,6.0,4.420984053352828,-0.18643
49.0,17.0,0.0,5.9,6.0,4.539823785126467,0.9029
50.0,17.0,0.0,5.35,6.0,4.697605773157215,0.51551
51.0,17.0,0.0,5.66,6.0,4.626488949516685,0.58365
52.0,17.0,0.0,6.07,6.0,4.420984053352828,0.6623399999999999
53.0,17.0,0.0,5.66,6.0,4.626488949516685,0.44209
54.0,23.0,0.0,5.87,6.0,3.890128532580896,0.7148399999999999
55.0,27.0,0.0,6.11,6.0,5.071281889226825,0.6623399999999999
56.0,14.0,0.0,4.7,5.0,3.4044089061098397,0.56187
57.0,23.0,0.0,5.25,5.0,4.350574674683794,0.04349
58.0,14.0,0.0,4.7,5.0,3.4044089061098397,-0.17274
59.0,14.0,0.0,4.7,5.0,3.4044089061098397,0.46096000000000004
60.0,19.0,0.0,5.34,5.5,3.4877499910400687,0.63343
61.0,23.0,0.0,5.87,6.0,3.890128532580896,0.7139300000000001
62.0,11.0,0.0,4.04,5.0,3.376151655361471,0.6623399999999999
63.0,14.0,0.0,4.7,5.0,3.4044089061098397,0.6623399999999999
64.0,11.0,0.0,4.91,6.0,3.0922322034413914,0.608325
65.0,11.0,0.0,4.56,5.0,3.2258952245849524,0.26486
66.0,6.0,0.0,0.41,0.0,1.3935207210515383,-1.17888
67.0,13.0,0.0,3.09,2.5,3.4324772395458067,-0.26639
68.0,7.0,0.0,1.41,0.0,2.3370708162141773,-1.210535
69.0,9.0,0.0,2.14,0.0,2.996731552875566,-0.39685
70.0,7.0,0.0,2.68,0.0,2.7672368890284766,-0.615715
71.0,9.0,0.0,1.02,0.0,2.3064258063072396,-0.5617800000000001
72.0,6.0,0.0,1.0,0.0,2.073644135332772,-0.973075
73.0,61.0,5.0,30.47,29.0,18.0268993451453,-1.19824
74.0,17.0,0.0,4.79,4.0,5.406098408279301,-0.68929
75.0,15.0,0.0,6.11,6.0,4.151855007102247,-0.48289
76.0,8.0,0.0,4.22,5.0,2.7769767733994466,-0.686355
77.0,8.0,0.0,2.74,0.0,3.0186752061127744,-0.58067
78.0,8.0,0.0,2.01,0.0,2.783864220826871,-1.03938
79.0,5.0,0.0,0.55,0.0,1.5644487847162019,-1.57534
80.0,0.0,0.0,0.0,0.0,0.0,-2.7149900000000002
81.0,0.0,0.0,0.0,0.0,0.0,-2.703675
82.0,0.0,0.0,0.0,0.0,0.0,-2.7105599999999996
87.0,5.0,0.0,0.2,0.0,0.9797958971132712,-2.636455
88.0,0.0,0.0,0.0,0.0,0.0,-2.49784
89.0,5.0,0.0,0.15,0.0,0.8529361054615989,-2.58451
90.0,0.0,0.0,0.0,0.0,0.0,-2.65414
91.0,0.0,0.0,0.0,0.0,0.0,-2.09037
92.0,0.0,0.0,0.0,0.0,0.0,-2.78735
93.0,0.0,0.0,0.0,0.0,0.0,-2.63742
94.0,0.0,0.0,0.0,0.0,0.0,-2.63601
95.0,0.0,0.0,0.0,0.0,0.0,-2.74133
96.0,5.0,0.0,0.05,0.0,0.49749371855331004,-2.7138
97.0,5.0,0.0,0.25,0.0,1.0897247358851685,-2.485505
98.0,40.0,0.0,6.62,5.0,9.283081384971261,-2.1386000000000003
99.0,0.0,0.0,0.0,0.0,0.0,-2.573135
100.0,21.0,0.0,3.28,0.0,4.624024221389849,-2.7359
101.0,5.0,0.0,0.05,0.0,0.49749371855331004,-2.61145
102.0,0.0,0.0,0.0,0.0,0.0,-2.5604299999999998
103.0,28.0,0.0,5.6,5.0,6.826419266350404,-2.1760200000000003
104.0,9.0,0.0,3.62,5.0,3.1899216291313492,-2.49567
105.0,11.0,0.0,3.45,5.0,3.5053530492662217,-0.04484
106.0,15.0,0.0,4.96,5.0,4.392994422942055,-0.36056
107.0,15.0,0.0,4.52,5.0,4.577073300702098,-0.35284
108.0,15.0,0.0,4.96,5.0,4.392994422942055,-0.5407
109.0,10.0,0.0,1.56,0.0,2.875134779449478,-0.28534
110.0,7.0,0.0,2.53,0.0,2.601749411453762,-1.48739
111.0,14.0,0.0,2.15,0.0,3.6452023263462343,-0.96101
112.0,0.0,0.0,0.0,0.0,0.0,-1.39941
113.0,10.0,0.0,1.76,0.0,2.7896953238660314,-1.26495
114.0,11.0,0.0,3.36,5.0,2.8653795560099886,-1.01484
115.0,9.0,0.0,0.9,0.0,2.1330729007701543,-0.34514500000000004
116.0,11.0,0.0,5.5,6.0,2.6739483914241875,-1.416205
117.0,10.0,0.0,3.45,5.0,3.1028212968200415,-1.5033100000000001
118.0,13.0,0.0,5.45,6.0,2.7941904015295735,-1.4376449999999998
119.0,43.0,5.0,15.54,12.0,9.217830547368507,-1.797
120.0,13.0,0.0,1.47,0.0,3.1127319190704488,-0.8453700000000001
121.0,63.0,10.0,45.06,53.0,18.186159572598058,0.7776700000000001
122.0,63.0,10.0,45.06,53.0,18.186159572598058,0.7149399999999999
123.0,63.0,14.0,49.37,56.0,14.670824789356596,0.869835
124.0,63.0,11.0,43.64,48.0,18.020832389209993,0.69548
125.0,63.0,11.0,44.95,52.5,17.877569745354094,0.5799300000000001
126.0,63.0,8.0,36.55,39.5,20.46820705386771,0.972
127.0,63.0,14.0,49.37,56.0,14.670824789356596,0.71234
128.0,63.0,10.0,50.03,56.0,14.323026914727208,0.91243
129.0,63.0,9.0,46.11,53.0,17.34525583553036,0.68083
130.0,63.0,11.0,44.95,52.5,17.877569745354094,0.6953450000000001
131.0,63.0,10.0,47.87,55.5,16.43937650885824,0.74088
132.0,63.0,10.0,45.06,53.0,18.186159572598058,1.0152299999999999
134.0,63.0,10.0,45.7,53.0,17.260648886991472,0.41946000000000006
135.0,63.0,10.0,47.87,55.5,16.43937650885824,0.79867
136.0,63.0,9.0,48.42,55.0,15.895395559721061,0.6355149999999999
137.0,63.0,9.0,48.42,55.0,15.895395559721061,0.6743
138.0,63.0,11.0,49.34,55.5,15.257273675201608,0.89564
139.0,63.0,11.0,49.34,55.5,15.257273675201608,0.87255
140.0,63.0,8.0,41.06,45.0,19.65442443827852,-1.39632
141.0,63.0,9.0,45.04,53.0,17.97382541363969,1.12436
142.0,63.0,11.0,43.91,50.5,18.26586707495705,1.1353
143.0,63.0,8.0,41.06,45.0,19.65442443827852,0.97406
144.0,63.0,13.0,49.08,55.5,14.944350102965336,1.23616
145.0,63.0,12.0,48.11,54.5,15.429125056204581,1.23799
146.0,63.0,10.0,47.87,55.5,16.43937650885824,1.0623799999999999
147.0,63.0,14.0,52.31,56.5,12.089412723536242,0.7278249999999999
148.0,63.0,15.0,52.65,56.5,11.36430816196041,0.5482199999999999
149.0,63.0,15.0,51.95,56.5,12.321830221196851,0.62922
150.0,63.0,15.0,50.85,56.5,13.240373861791063,0.77165
151.0,63.0,11.0,48.77,55.5,15.603752753744851,0.6619
152.0,63.0,10.0,44.97,52.0,17.570119521505823,0.70595
153.0,63.0,7.0,41.74,46.5,18.918044296385396,0.41042
154.0,63.0,9.0,36.9,36.5,19.805302320338363,0.8444299999999999
155.0,63.0,9.0,35.29,36.0,20.797257030675947,0.42422
156.0,63.0,13.0,46.91,53.0,16.318759144003565,-0.20981
157.0,63.0,10.0,37.13,36.5,19.627865395910987,0.133285
158.0,63.0,9.0,44.51,52.5,18.395377136661264,-0.37646
159.0,63.0,8.0,35.18,34.0,20.81652228399355,0.676575
160.0,63.0,7.0,41.58,46.5,19.41245991624967,0.380365
161.0,63.0,9.0,35.29,36.0,20.797257030675947,0.72046
162.0,63.0,9.0,40.26,45.5,20.1418072674723,0.98144
163.0,59.0,7.0,28.14,24.0,15.480322994046347,0.5731350000000001
164.0,59.0,5.0,26.79,23.0,16.6476995407774,0.77322
165.0,59.0,6.0,27.65,24.0,15.94827576887232,0.776525
166.0,33.0,0.0,4.11,0.0,7.61826095641256,0.55648
167.0,59.0,5.0,25.53,20.5,16.920670790485822,0.45816
168.0,59.0,0.0,21.03,13.5,18.232089841814624,0.22616999999999998
169.0,59.0,6.0,25.45,20.5,16.978442213583673,0.47953
170.0,59.0,6.0,27.65,24.0,15.94827576887232,0.471655
171.0,59.0,0.0,16.31,7.5,17.468654785071458,-0.17824500000000001
172.0,60.0,5.0,19.99,13.0,15.133733841983611,0.370585
173.0,61.0,5.0,21.15,14.5,16.54894256440574,0.41481
174.0,60.0,5.0,19.99,13.0,15.133733841983611,0.70914
175.0,60.0,5.0,19.99,13.0,15.133733841983611,0.6703950000000001
176.0,57.0,0.0,15.32,9.0,14.344950331039838,0.50125
177.0,61.0,5.0,21.15,14.5,16.54894256440574,0.24836
178.0,57.0,6.0,22.84,18.0,14.848380383058615,0.49766000000000005
179.0,57.0,6.0,23.23,18.0,14.489896479961477,0.427455
180.0,57.0,0.0,21.71,16.5,15.62516879908822,0.06451499999999999
181.0,57.0,0.0,21.71,16.5,15.62516879908822,0.69512
182.0,57.0,0.0,21.47,16.5,15.66873000597049,0.1945
183.0,57.0,5.0,22.92,18.0,14.778822686533594,0.55311
184.0,57.0,0.0,21.28,16.5,15.968769520536014,-0.900475
185.0,57.0,5.0,21.79,16.5,15.498577354067052,0.6139399999999999
186.0,57.0,0.0,21.47,16.5,15.66873000597049,0.63866
187.0,57.0,5.0,22.84,18.0,14.840970318681995,0.7088899999999999
188.0,57.0,6.0,23.14,18.0,14.5746492239093,0.33810999999999997
189.0,57.0,6.0,22.84,18.0,14.848380383058615,-0.3719
190.0,45.0,0.0,14.17,10.5,11.950778217337982,0.50315
191.0,45.0,0.0,14.24,10.5,11.840709438205126,-0.33209
192.0,45.0,0.0,14.24,10.5,11.840709438205126,0.07041
193.0,45.0,0.0,14.05,10.5,11.950209203189708,0.4721
194.0,45.0,0.0,13.4,10.0,12.501199942405528,-0.11007
195.0,45.0,0.0,7.28,0.0,11.95832764227507,0.07849
196.0,45.0,0.0,13.49,10.0,12.388296896668242,-0.024265
197.0,45.0,0.0,13.74,10.5,12.22507259692146,-0.247
198.0,34.0,0.0,8.84,6.0,9.189907507695603,0.47963500000000003
199.0,34.0,0.0,8.99,6.0,9.084596854016143,0.5496300000000001
200.0,34.0,0.0,8.79,6.0,9.207925933672579,0.69084
201.0,34.0,0.0,9.24,6.0,8.918654607058174,0.3256
202.0,34.0,0.0,9.24,6.0,8.918654607058174,0.79785
203.0,34.0,0.0,9.24,6.0,8.900696601952006,0.39848
204.0,34.0,0.0,8.59,6.0,9.25104858921409,0.26395
205.0,34.0,0.0,9.24,6.0,8.918654607058174,0.39714
206.0,34.0,0.0,9.27,7.0,8.90601482145634,-0.68648
207.0,34.0,0.0,9.49,6.0,8.724098807326747,0.55007
208.0,14.0,0.0,3.75,0.0,4.439313009914935,-0.08036499999999999
209.0,16.0,0.0,3.24,0.0,4.434230485664902,-1.10212
210.0,16.0,0.0,2.58,0.0,4.186119921836927,-0.514295
211.0,31.0,0.0,9.65,9.0,3.9252388462359846,-1.00325
213.0,63.0,7.0,29.5,20.0,20.020739247090752,-1.1965
214.0,0.0,0.0,0.0,0.0,0.0,-1.47318
215.0,12.0,0.0,3.15,2.5,3.365635155509283,-1.324375
216.0,49.0,0.0,9.14,7.0,7.2787636312769495,-1.08083
217.0,7.0,0.0,2.81,2.5,2.8590033228382232,-1.33744
218.0,8.0,0.0,5.58,6.0,1.9656042327996752,-1.13063
219.0,42.0,0.0,9.19,6.0,9.127644822187158,-2.162025
220.0,6.0,0.0,0.41,0.0,1.3935207210515386,-1.371555
221.0,9.0,0.0,5.8,6.0,1.6792855623746668,-1.138455
222.0,20.0,0.0,6.24,6.0,3.9952972355007583,-1.582155
223.0,17.0,0.0,5.9,6.0,4.861069841094653,-0.33169
224.0,17.0,0.0,4.61,5.0,4.987775055072152,-0.83521
225.0,0.0,0.0,0.0,0.0,0.0,-1.58591
226.0,0.0,0.0,0.0,0.0,0.0,-2.06454
227.0,7.0,0.0,2.93,5.0,2.800910566226633,-0.33663000000000004
228.0,37.0,0.0,6.67,6.0,7.842263703803897,-0.428575
229.0,6.0,0.0,1.48,0.0,2.385288242540091,-0.47828000000000004
230.0,6.0,0.0,1.33,0.0,2.3154049321878887,-1.2657049999999999
231.0,10.0,0.0,0.69,0.0,1.9323301995259505,-2.39207
232.0,37.0,0.0,3.71,0.0,7.584583047208332,-1.3896899999999999
233.0,7.0,0.0,1.56,0.0,2.5896717938765903,-0.54966
234.0,14.0,0.0,3.47,0.0,4.366818063533217,-1.43813
235.0,14.0,0.0,6.51,7.0,3.419049575539963,-0.47913999999999995
236.0,14.0,0.0,5.03,5.0,4.099890242433326,-0.70948
237.0,14.0,0.0,3.75,0.0,4.513036671687923,-0.491485
238.0,12.0,0.0,5.22,6.0,3.5793295461580508,-1.052445
239.0,34.0,0.0,7.27,6.0,7.428128970339705,-0.8439200000000001
240.0,14.0,0.0,6.51,7.0,3.419049575539963,-1.266835
241.0,63.0,8.0,48.97,58.0,16.334292148728085,-0.25666
242.0,59.0,6.0,16.33,10.0,13.265032981489343,0.8834799999999999
243.0,63.0,13.0,52.93,60.0,12.854769542858401,0.9982200000000001
244.0,63.0,14.0,52.64,60.0,13.351793886965151,0.9487200000000001
245.0,63.0,13.0,52.93,60.0,12.854769542858401,0.7840699999999999
246.0,63.0,14.0,52.64,60.0,13.351793886965151,0.94411
247.0,63.0,22.0,56.21,61.0,9.594055451163497,0.66757
248.0,63.0,25.0,57.45,61.0,8.356285059761904,-0.38911999999999997
249.0,63.0,14.0,52.64,60.0,13.351793886965151,1.10288
250.0,63.0,8.0,48.97,58.0,16.334292148728085,0.93243
251.0,63.0,20.0,56.6,61.0,9.751922887307918,0.72234
252.0,63.0,11.0,50.19,56.5,15.123951203306628,1.093935
253.0,63.0,15.0,54.1,60.5,12.313001258832067,0.79907
254.0,63.0,11.0,48.24,54.0,15.774739300539961,0.6228100000000001
255.0,63.0,12.0,52.55,59.5,13.60689163622611,0.6432450000000001
256.0,63.0,10.0,47.13,54.5,17.52236000086746,0.57292
257.0,63.0,12.0,52.55,59.5,13.60689163622611,0.55395
258.0,63.0,18.0,54.31,60.5,11.993077169767568,0.94917
259.0,63.0,7.0,40.42,45.5,21.089419147999312,0.22669499999999998
260.0,63.0,16.0,55.22,61.0,12.275650695584329,0.30313
261.0,63.0,9.0,41.91,45.5,18.542435115162196,0.963275
262.0,60.0,6.0,25.27,18.0,18.244919840876253,0.6486
263.0,63.0,9.0,41.91,45.5,18.542435115162196,0.6807
264.0,63.0,9.0,43.07,47.0,18.10538870060513,-0.0316
265.0,63.0,16.0,54.43,60.0,12.020195505897563,0.9029
266.0,63.0,16.0,54.43,60.0,12.020195505897563,0.93181
267.0,63.0,9.0,43.71,47.5,17.65915909662745,0.498575
268.0,63.0,10.0,43.78,49.0,18.006987532621885,0.798135
269.0,63.0,13.0,51.49,58.0,13.634878070595278,0.72478
270.0,63.0,11.0,47.65,55.0,15.903065742176883,0.90722
271.0,63.0,14.0,50.1,59.0,15.467061776562474,0.75668
272.0,62.0,8.0,35.21,34.5,16.542850419441024,0.24649000000000001
273.0,63.0,14.0,50.1,59.0,15.467061776562474,1.31621
274.0,63.0,20.0,56.23,61.0,9.92356286824445,1.075655
275.0,63.0,19.0,54.06,60.0,12.058042958954822,0.7558199999999999
276.0,63.0,15.0,54.1,60.5,12.313001258832067,1.090865
277.0,63.0,8.0,40.64,44.0,19.358471014003147,0.68508
278.0,63.0,9.0,45.63,55.0,19.19409023632014,-0.7600600000000001
279.0,63.0,9.0,44.07,48.5,17.472409679262903,0.65187
280.0,63.0,9.0,43.07,47.0,18.10538870060513,0.243035
281.0,63.0,8.0,34.75,32.5,18.988088371397474,0.8562799999999999
282.0,63.0,14.0,50.1,59.0,15.467061776562474,1.23377
283.0,63.0,9.0,44.07,48.5,17.472409679262903,-0.66808
284.0,59.0,7.0,32.64,33.0,14.559890109475417,0.23979499999999998
285.0,59.0,8.0,32.89,33.0,14.279982492986468,0.9602799999999999
286.0,59.0,9.0,33.23,32.0,13.787570489393698,0.7532800000000001
287.0,59.0,7.0,31.33,31.0,15.738522802347115,-0.48837
288.0,59.0,7.0,31.33,31.0,15.738522802347115,0.7096100000000001
289.0,59.0,7.0,28.76,26.0,16.918699713630474,-0.127155
290.0,59.0,7.0,31.33,31.0,15.738522802347115,-0.05442
291.0,59.0,7.0,30.49,29.5,16.176832199166807,0.21673
292.0,59.0,8.0,32.03,31.0,14.691803837514303,-0.24752
293.0,54.0,6.0,19.37,13.5,13.474906307652011,-0.725005
294.0,54.0,5.0,19.06,13.5,13.714824096575208,-0.10601
295.0,54.0,5.0,18.93,13.5,13.825523498226024,0.89869
296.0,54.0,6.0,19.37,13.5,13.474906307652011,0.78555
297.0,0.0,0.0,0.0,0.0,0.0,0.15832000000000002
298.0,54.0,5.0,19.06,13.5,13.714824096575208,-1.11352
299.0,54.0,5.0,19.06,13.5,13.714824096575208,-0.91301
300.0,40.0,0.0,10.53,6.5,11.613315633358114,-0.47508
301.0,40.0,0.0,11.45,8.0,11.068310620867125,-0.83175
302.0,40.0,0.0,11.34,8.0,11.153672041081359,-1.08528
303.0,40.0,0.0,11.56,8.0,10.981183907029331,0.03938
304.0,40.0,0.0,11.16,7.0,11.243415851065901,-0.416395
305.0,20.0,0.0,5.77,5.0,5.327016050285563,-1.20246
306.0,20.0,0.0,5.66,5.0,5.363245286204986,0.042980000000000004
307.0,20.0,0.0,5.66,5.0,5.363245286204986,-0.09239
308.0,20.0,0.0,5.96,6.0,5.228613582968242,-0.17629
309.0,20.0,0.0,5.81,5.0,5.298480914375364,0.69858
310.0,20.0,0.0,5.34,5.0,5.310781486749384,-0.5908
311.0,20.0,0.0,5.45,5.0,5.470603257411379,-1.188245
312.0,59.0,6.0,28.49,26.0,17.128628082832552,-1.6193
313.0,59.0,6.0,30.2,28.0,16.132575739788113,-0.35459
314.0,59.0,5.0,24.58,21.0,16.308390478523627,-0.48906000000000005
315.0,27.0,0.0,9.13,7.0,7.610065702738709,-0.23697
316.0,27.0,0.0,9.17,7.0,7.571069937597987,0.14005
317.0,27.0,0.0,9.17,7.0,7.571069937597987,0.099495
318.0,27.0,0.0,8.1,6.0,7.776245880886226,-0.29203
319.0,27.0,0.0,9.69,7.0,7.289300377951235,0.39544
320.0,27.0,0.0,9.69,7.0,7.289300377951235,0.52925
321.0,45.0,5.0,16.98,14.0,9.810178387776647,0.24064000000000002
322.0,45.0,5.0,16.67,14.0,10.094607471318534,-0.4843
323.0,45.0,5.0,17.65,15.0,9.666824711351705,-0.19964
324.0,45.0,5.0,16.91,14.0,9.88543878641712,0.47777
325.0,45.0,5.0,16.67,14.0,10.094607471318534,0.716585
326.0,7.0,0.0,4.81,5.0,1.5980926130859876,-0.523135
327.0,10.0,0.0,3.03,0.0,3.442252169728418,-0.40664
328.0,12.0,0.0,4.16,5.0,2.8938555596297477,-1.32322
329.0,54.0,0.0,14.91,8.0,14.51901856187256,-2.212005
330.0,7.0,0.0,2.64,0.0,2.8337960406493616,-2.35141
331.0,5.0,0.0,0.3,0.0,1.187434208703792,-2.5027
332.0,9.0,0.0,2.4,0.0,3.2924155266308657,-0.17233500000000002
333.0,9.0,0.0,2.65,0.0,3.2905166767545793,-0.5383100000000001
334.0,0.0,0.0,0.0,0.0,0.0,-1.3024200000000001
335.0,9.0,0.0,2.65,0.0,3.2905166767545793,-2.06508
336.0,6.0,0.0,0.31,0.0,1.2385071659057934,-2.46488
337.0,8.0,0.0,2.31,0.0,2.827348581268323,-0.7205199999999999
338.0,50.0,0.0,6.69,5.0,9.233303850735119,-1.1525299999999998
339.0,16.0,0.0,1.78,0.0,3.401705454621255,-2.00421
340.0,0.0,0.0,0.0,0.0,0.0,-2.4439599999999997
341.0,0.0,0.0,0.0,0.0,0.0,-2.51904
342.0,59.0,5.0,22.03,17.0,15.028276680977097,-0.5869949999999999
343.0,59.0,5.0,22.03,17.0,15.028276680977097,-0.8644850000000001
344.0,52.0,0.0,16.18,13.0,11.422241461289461,-0.83035
345.0,20.0,0.0,4.29,4.0,5.064178116930723,-0.773605
346.0,20.0,0.0,5.37,5.0,5.66507722807024,-0.62602
347.0,43.0,0.0,13.84,11.5,9.615321107482577,-1.10762
348.0,43.0,0.0,13.84,11.5,9.615321107482577,-0.6689
349.0,6.0,0.0,0.84,0.0,1.9427815111329427,-2.480945
350.0,10.0,0.0,3.9,5.0,2.9782545223670858,-0.33736
351.0,9.0,0.0,2.95,2.0,3.0736785778607367,-0.527965
352.0,15.0,0.0,4.52,5.0,3.083763933896367,-0.81363
353.0,6.0,0.0,2.4,0.0,2.619160170741759,-1.53239
354.0,18.0,0.0,2.32,0.0,4.029590549919432,-1.090465
355.0,57.0,0.0,12.06,6.0,13.355762801128206,-0.52983
356.0,57.0,0.0,18.62,13.0,16.36140580757045,-0.74721
357.0,57.0,0.0,22.3,18.0,15.206248715577424,-1.14785
358.0,57.0,0.0,21.46,18.0,13.733477345523237,-0.7095
359.0,57.0,0.0,22.3,18.0,15.206248715577424,-0.74849
360.0,45.0,5.0,13.56,10.0,10.168893745142586,-1.44089
361.0,63.0,9.0,46.43,53.5,17.43803601326709,0.410185
362.0,63.0,13.0,49.24,57.5,16.262914867882696,0.9166350000000001
363.0,63.0,13.0,49.24,57.5,16.262914867882696,0.8195399999999999
364.0,63.0,18.0,54.61,63.0,12.911154092489177,0.7096100000000001
365.0,63.0,28.0,57.5,62.5,8.913472948295743,1.2176799999999999
366.0,63.0,38.0,60.28,63.0,5.1167958724185985,0.963175
367.0,63.0,50.0,61.89,63.0,2.6149378577702374,1.13862
368.0,63.0,50.0,61.89,63.0,2.6149378577702374,1.03932
369.0,63.0,51.0,62.69,63.0,1.5079456223617616,1.2424050000000002
370.0,63.0,15.0,50.68,60.0,15.474417598087497,1.11947
371.0,63.0,16.0,53.36,62.0,13.674443315908697,1.194775
372.0,63.0,24.0,60.08,63.0,7.558677132938012,0.99399
373.0,63.0,19.0,56.31,63.0,11.856386464686446,0.5601750000000001
374.0,63.0,30.0,61.15,63.0,5.526979283478454,1.03359
375.0,63.0,22.0,58.66,63.0,9.48390215048637,0.931615
376.0,63.0,25.0,53.56,59.5,11.322826502247572,0.99319
377.0,63.0,43.0,62.23,63.0,2.76714654472798,0.9741700000000001
378.0,63.0,38.0,60.29,63.0,5.424564498648716,0.7579199999999999
379.0,63.0,38.0,60.29,63.0,5.424564498648716,0.802855
380.0,63.0,32.0,57.99,63.0,7.847923292183736,0.821795
381.0,63.0,28.0,55.46,62.0,9.86754275389775,0.724065
382.0,63.0,51.0,62.4,63.0,1.7204650534085257,0.9594600000000001
383.0,63.0,28.0,56.18,62.5,9.806508043131355,1.06677
384.0,63.0,38.0,60.11,63.0,5.460576892600268,0.9788399999999999
385.0,63.0,47.0,62.56,63.0,2.0264254242384547,0.9922
386.0,63.0,54.0,62.81,63.0,1.0069260151570227,0.999085
387.0,63.0,47.0,62.56,63.0,2.0264254242384547,0.81298
388.0,63.0,47.0,62.56,63.0,2.0264254242384547,0.8792200000000001
389.0,63.0,18.0,53.09,62.5,13.8694592540589,0.6723950000000001
390.0,63.0,48.0,62.35,63.0,2.1971572542719833,0.7612399999999999
391.0,63.0,28.0,58.4,63.0,8.501764522732914,0.62625
392.0,63.0,23.0,57.75,63.0,9.490389876079908,0.40755
393.0,63.0,38.0,60.99,63.0,4.780156901190587,0.5645
394.0,63.0,22.0,54.9,63.0,12.319496742968033,0.576965
395.0,63.0,37.0,60.87,63.0,4.9308315728688195,0.95516
396.0,63.0,48.0,62.35,63.0,2.1971572542719833,0.8270000000000001
397.0,63.0,48.0,62.35,63.0,2.1971572542719833,0.98144
398.0,63.0,48.0,62.35,63.0,2.1971572542719833,1.00041
399.0,63.0,51.0,62.81,63.0,1.270393639782568,0.92996
400.0,63.0,51.0,62.81,63.0,1.270393639782568,0.7394
401.0,15.0,5.0,8.19,8.0,2.313849606175821,0.75544
402.0,63.0,50.0,62.66,63.0,1.6686521506892926,0.90059
403.0,63.0,49.0,61.17,63.0,3.524358097583161,0.5781649999999999
404.0,63.0,49.0,62.05,63.0,2.5937424698685874,0.5879
405.0,63.0,55.0,62.85,63.0,0.9096702699330126,0.5530999999999999
406.0,63.0,54.0,62.8,63.0,1.0295630140987002,-1.05046
407.0,63.0,49.0,62.05,63.0,2.5937424698685874,0.642915
408.0,63.0,38.0,59.8,63.0,5.36842621258782,0.6792600000000001
409.0,63.0,33.0,60.54,63.0,6.140716570564057,0.43063
410.0,63.0,51.0,62.81,63.0,1.270393639782568,0.46493500000000004
411.0,63.0,25.0,57.94,63.0,9.746609666955992,0.27802
