2.158600000000000136e+02 2.084900000000000091e+02 1.986899999999999977e+02 1.030000000000000027e+00 8.150000000000000355e+00 7.120000000000000107e+00 8.124800193749999266e+01 8.489544493750000242e+01 7.869106781250000893e+01 7.901999999999999602e+01 8.404000000000000625e+01 7.745999999999999375e+01 3.433497337098872038e+01 2.773268793279242672e+01 2.248823383917837404e+01 -6.434449999999999337e-01
2.470500000000000114e+02 2.465900000000000034e+02 2.385300000000000011e+02 9.380000000000000782e+00 2.055000000000000071e+01 2.396999999999999886e+01 1.103062287500000309e+02 1.204536573750000343e+02 1.157907723750000173e+02 1.093499999999999943e+02 1.213199999999999932e+02 1.153599999999999994e+02 3.612272297771133367e+01 3.111846919523798860e+01 2.609816744189119575e+01 -5.015300000000000313e-01
2.215999999999999943e+02 2.114799999999999898e+02 2.008400000000000034e+02 1.807999999999999829e+01 3.217999999999999972e+01 2.951999999999999957e+01 9.566683818749996249e+01 9.916593549999997492e+01 9.322724550000003774e+01 9.235999999999999943e+01 9.634999999999999432e+01 9.053000000000000114e+01 2.951984662716693109e+01 2.270844942906448694e+01 1.962795301880446530e+01 -4.906899999999999595e-01
2.285000000000000000e+02 2.175999999999999943e+02 2.121999999999999886e+02 1.091000000000000014e+01 1.753999999999999915e+01 1.685000000000000142e+01 1.102383174375000436e+02 1.141681734375000303e+02 1.109566978750000317e+02 1.090199999999999960e+02 1.138100000000000023e+02 1.106400000000000006e+02 3.105307856392747112e+01 2.476234783616705215e+01 2.208417296974689137e+01 -5.489800000000000235e-01
2.321752577319587658e+02 2.197731958762886677e+02 2.051030927835051614e+02 7.546391752577319423e+00 1.297938144329896915e+01 6.288659793814432852e+00 1.026367451675257598e+02 9.423813530927836268e+01 8.155739246134018572e+01 1.041134020618556661e+02 9.425773195876288924e+01 8.124742268041237025e+01 3.066594430269762128e+01 2.524352485054659923e+01 2.291691603498248853e+01 -4.125199999999999978e-01
2.310500000000000114e+02 2.261800000000000068e+02 2.150300000000000011e+02 5.269999999999999574e+00 1.116000000000000014e+01 8.480000000000000426e+00 7.956761943749998522e+01 8.307951812499999278e+01 7.491239131249996319e+01 7.806000000000000227e+01 8.215999999999999659e+01 7.356000000000000227e+01 2.888431393208880138e+01 2.503345445910627376e+01 2.270514017445553989e+01 -4.190300000000000136e-01
2.172599999999999909e+02 2.072199999999999989e+02 1.978300000000000125e+02 2.950000000000000178e+00 9.919999999999999929e+00 5.889999999999999680e+00 7.048110049999999660e+01 7.586761850000000607e+01 6.900369368750003218e+01 6.793000000000000682e+01 7.443000000000000682e+01 6.773999999999999488e+01 2.651629707474548070e+01 1.941029605345629960e+01 1.797711055994519569e+01 -3.800600000000000089e-01
2.240681818181818130e+02 2.191590909090909065e+02 2.144431818181818130e+02 0.000000000000000000e+00 4.181818181818181657e+00 3.386363636363636243e+00 7.299129808238635064e+01 8.963867322443185515e+01 8.857955078125000625e+01 7.128409090909090651e+01 9.009090909090909349e+01 8.875000000000000000e+01 2.990422512395423738e+01 2.450804811675462958e+01 2.154036717488465058e+01 -4.606199999999999739e-01
2.390900000000000034e+02 2.335699999999999932e+02 2.253000000000000114e+02 1.149999999999999911e+00 9.410000000000000142e+00 5.400000000000000355e+00 7.958253968750001661e+01 8.489086062499998775e+01 7.920921537500001364e+01 7.645999999999999375e+01 8.315000000000000568e+01 7.754000000000000625e+01 3.283580226089321741e+01 2.644986101683541335e+01 2.306278603634133972e+01 -2.660049999999999915e-01
2.404526315789473756e+02 2.306526315789473642e+02 2.166526315789473642e+02 8.431578947368420174e+00 1.508421052631578974e+01 7.042105263157894868e+00 1.005195953947368395e+02 9.200723980263155966e+01 7.896132473684210140e+01 1.012526315789473728e+02 9.179473684210526585e+01 7.832631578947368212e+01 2.852086374797260149e+01 2.359743756026179895e+01 2.190079114584058928e+01 -2.753150000000000319e-01
1.060000000000000000e+02 1.180000000000000000e+02 1.180000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 1.600000000000000000e+01 2.061615000000000109e+01 6.117516249999999900e+01 5.304878124999999756e+01 2.000000000000000000e+01 6.100000000000000000e+01 5.400000000000000000e+01 7.680418880341097321e+00 6.347537364883625521e+00 8.638982963268793114e+00 3.141259999999999941e+00
2.087142857142857224e+02 2.126813186813186860e+02 2.066593406593406712e+02 2.252747252747252737e+00 9.681318681318680675e+00 6.670329670329670613e+00 6.574350054945055888e+01 7.359732266483517549e+01 6.670886771978022978e+01 6.574725274725274460e+01 7.327472527472527020e+01 6.587912087912087600e+01 2.182203775435113968e+01 1.916107680439780836e+01 1.827375538926888510e+01 -4.128000000000000003e-01
2.217400000000000091e+02 2.240500000000000114e+02 2.246399999999999864e+02 4.259999999999999787e+00 7.849999999999999645e+00 1.024000000000000021e+01 8.502043293750000430e+01 8.950877768749997188e+01 9.112103837500004033e+01 8.640000000000000568e+01 8.993999999999999773e+01 9.106000000000000227e+01 2.454723061206694723e+01 2.296031916595401512e+01 2.137419890446624038e+01 -3.937199999999999589e-01
2.019399999999999977e+02 1.976299999999999955e+02 1.900600000000000023e+02 6.419999999999999929e+00 1.161999999999999922e+01 6.799999999999999822e+00 1.025368807499999804e+02 1.030894159999999999e+02 9.616802593749997641e+01 1.052999999999999972e+02 1.051500000000000057e+02 9.771999999999999886e+01 2.433291713240254950e+01 2.104160220343671739e+01 1.887699539685592143e+01 8.755999999999999894e-02
2.072899999999999920e+02 2.164699999999999989e+02 2.150200000000000102e+02 9.499999999999999556e-01 6.490000000000000213e+00 8.230000000000000426e+00 5.828175300000000902e+01 7.431719500000001233e+01 7.366538631250003277e+01 5.678999999999999915e+01 7.354999999999999716e+01 7.271999999999999886e+01 2.364408013787403462e+01 2.240312280360843999e+01 2.079173007057115541e+01 -5.394299999999999651e-01
2.359699999999999989e+02 2.363199999999999932e+02 2.310300000000000011e+02 8.999999999999999667e-02 6.809999999999999609e+00 5.410000000000000142e+00 6.365291650000001056e+01 7.237849943749999682e+01 6.821200362499999414e+01 6.182999999999999829e+01 7.126999999999999602e+01 6.695000000000000284e+01 2.606147605110221832e+01 2.157363784300087772e+01 1.976976189490126146e+01 -4.935700000000000087e-01
2.435999999999999943e+02 2.449300000000000068e+02 2.420200000000000102e+02 1.213000000000000078e+01 2.657000000000000028e+01 2.680000000000000071e+01 1.149461681250000566e+02 1.229518783750000495e+02 1.219387049374999634e+02 1.150100000000000051e+02 1.227199999999999989e+02 1.218349999999999937e+02 2.615060793845725584e+01 2.147748551914368065e+01 1.936163453032250814e+01 -3.852749999999999786e-01
2.349900000000000091e+02 2.349900000000000091e+02 2.309600000000000080e+02 2.914000000000000057e+01 4.652000000000000313e+01 5.290999999999999659e+01 1.153147878125000290e+02 1.239903834999999930e+02 1.250299796875000737e+02 1.147500000000000000e+02 1.235000000000000000e+02 1.246200000000000045e+02 2.663254604034440476e+01 2.159593139439395060e+01 1.856709547483501055e+01 -3.805149999999999921e-01
2.189900000000000091e+02 2.196200000000000045e+02 2.172700000000000102e+02 0.000000000000000000e+00 4.070000000000000284e+00 2.620000000000000107e+00 7.818055481250000582e+01 9.388702337500001249e+01 9.165561306249998097e+01 7.825000000000000000e+01 9.651999999999999602e+01 9.353000000000000114e+01 2.996273266433882299e+01 2.340342670182846518e+01 2.060384557316639942e+01 -2.317800000000000138e-01
2.307100000000000080e+02 2.299600000000000080e+02 2.261299999999999955e+02 6.999999999999999556e-01 9.259999999999999787e+00 7.620000000000000107e+00 8.562364918749997855e+01 9.697243600000000185e+01 9.472140512499998977e+01 8.418999999999999773e+01 9.706999999999999318e+01 9.490000000000000568e+01 3.103169758145419621e+01 2.345512279228096375e+01 2.054973220298387915e+01 1.991700000000000137e-01
2.385000000000000000e+02 2.399900000000000091e+02 2.334199999999999875e+02 5.600000000000000533e-01 4.190000000000000391e+00 1.699999999999999956e+00 9.113576231249999182e+01 9.463582356250002192e+01 8.658758343750001529e+01 9.429000000000000625e+01 9.759000000000000341e+01 8.837000000000000455e+01 2.616732530499240994e+01 2.177932549085905833e+01 1.894725382588965701e+01 -5.558049999999999935e-01
2.223899999999999864e+02 2.159300000000000068e+02 2.106999999999999886e+02 0.000000000000000000e+00 2.740000000000000213e+00 1.040000000000000036e+00 7.946166056250001475e+01 8.327016387499998018e+01 7.970235856250000950e+01 7.837999999999999545e+01 8.251999999999999602e+01 7.892000000000000171e+01 2.884972183302916093e+01 2.174542474155227012e+01 1.951231836654399032e+01 -3.826100000000000056e-01
2.351599999999999966e+02 2.329600000000000080e+02 2.266500000000000057e+02 1.489999999999999991e+00 5.549999999999999822e+00 2.080000000000000071e+00 8.023564606249999542e+01 7.982876712499999883e+01 7.397435337500000685e+01 7.762999999999999545e+01 7.670999999999999375e+01 7.081000000000000227e+01 2.687368607921740349e+01 2.287928675849780191e+01 2.162023727102791781e+01 -3.284500000000000197e-01
2.148631578947368439e+02 2.045578947368421154e+02 1.968736842105263065e+02 0.000000000000000000e+00 1.736842105263157965e+00 4.421052631578947234e-01 7.860305315789476310e+01 8.293488039473682250e+01 7.994320835526318092e+01 7.800000000000000000e+01 8.297894736842104635e+01 7.997894736842104635e+01 3.325451911592560350e+01 2.624027055047875834e+01 2.275386909922739065e+01 -3.560400000000000231e-01
2.124199999999999875e+02 2.156800000000000068e+02 2.092199999999999989e+02 3.819999999999999840e+00 1.603999999999999915e+01 1.190000000000000036e+01 9.425678849999999898e+01 1.069615541875000559e+02 1.015404982499999704e+02 9.418000000000000682e+01 1.075900000000000034e+02 1.020900000000000034e+02 2.250327245888294314e+01 1.982706020023516302e+01 1.785721507978479039e+01 -3.633000000000000118e-02
2.401699999999999875e+02 2.397500000000000000e+02 2.345399999999999920e+02 1.620000000000000107e+00 6.750000000000000000e+00 3.569999999999999840e+00 8.378878587499995945e+01 8.766422437499998921e+01 8.295392756249999877e+01 8.020999999999999375e+01 8.409000000000000341e+01 7.948999999999999488e+01 2.658798592450843046e+01 2.387910475632050122e+01 2.280419456287604518e+01 -1.673849999999999782e-01
2.165099999999999909e+02 2.077899999999999920e+02 2.001999999999999886e+02 0.000000000000000000e+00 3.799999999999999822e+00 3.020000000000000018e+00 8.862721937499996727e+01 9.748662237500001027e+01 9.444058618750001699e+01 8.928000000000000114e+01 9.918999999999999773e+01 9.562000000000000455e+01 3.302723439881608414e+01 2.510371357770573297e+01 2.120329510817428087e+01 -4.471899999999999764e-01
2.242700000000000102e+02 2.213899999999999864e+02 2.167800000000000011e+02 1.000000000000000000e+01 2.885999999999999943e+01 3.279999999999999716e+01 9.905532637499999282e+01 1.109691797499999808e+02 1.120358837500000249e+02 9.756000000000000227e+01 1.100499999999999972e+02 1.108900000000000006e+02 2.749355236284379700e+01 2.210370695705158184e+01 1.975480983445756422e+01 -4.920000000000000484e-01
2.165326086956521863e+02 2.132173913043478137e+02 2.067934782608695627e+02 1.304347826086956486e-01 2.684782608695652328e+00 1.260869565217391353e+00 7.533788505434779381e+01 8.186337133152171930e+01 7.644942819293476077e+01 7.345652173913043725e+01 8.060869565217390686e+01 7.523913043478260931e+01 2.717210885083364147e+01 2.050225571370041422e+01 1.882076468863431629e+01 -7.955000000000000265e-03
2.210699999999999932e+02 2.128799999999999955e+02 2.016500000000000057e+02 8.900000000000000355e+00 1.327999999999999936e+01 1.096000000000000085e+01 8.241024381249999919e+01 9.230145468750001214e+01 8.836509118750001335e+01 8.121999999999999886e+01 9.320999999999999375e+01 8.900000000000000000e+01 3.304059533219268729e+01 2.668286350852835298e+01 2.159363133047958883e+01 -5.276999999999999469e-01
2.321212121212121247e+02 2.280303030303030312e+02 2.195656565656565533e+02 7.979797979797980112e-01 5.444444444444444642e+00 3.818181818181818343e+00 7.635675271464647551e+01 8.250104678030302807e+01 7.553723604797980329e+01 7.461616161616161946e+01 8.208080808080808310e+01 7.482828282828282340e+01 2.735554402878248581e+01 2.166020670144592586e+01 1.942672094874329503e+01 -1.992700000000000027e-01
2.256899999999999977e+02 2.321299999999999955e+02 2.249000000000000057e+02 0.000000000000000000e+00 4.509999999999999787e+00 3.089999999999999858e+00 6.850223224999999161e+01 9.026103631249999637e+01 8.525930231250002578e+01 6.648999999999999488e+01 9.120000000000000284e+01 8.529999999999999716e+01 3.021627262339472964e+01 2.606192274843926526e+01 2.241024682084314534e+01 -3.732249999999999734e-01
1.879799999999999898e+02 1.835399999999999920e+02 1.710900000000000034e+02 7.459999999999999964e+00 1.382000000000000028e+01 9.910000000000000142e+00 7.328885831250001104e+01 8.127162231249999991e+01 7.376701368749999688e+01 7.178000000000000114e+01 8.126999999999999602e+01 7.318999999999999773e+01 2.364673967428165824e+01 1.959001158936570519e+01 1.632746807969669689e+01 -6.609199999999999520e-01
2.203799999999999955e+02 2.151100000000000136e+02 2.095900000000000034e+02 7.000000000000000000e+00 2.144999999999999929e+01 2.339000000000000057e+01 8.859740949999999771e+01 1.040877369374999972e+02 1.015592816874999471e+02 8.707999999999999829e+01 1.044399999999999977e+02 1.015300000000000011e+02 2.640976228620609945e+01 2.081699396781698752e+01 1.824002822840864013e+01 -3.467600000000000127e-01
1.844600000000000080e+02 1.861699999999999875e+02 1.849600000000000080e+02 1.550000000000000044e+00 8.810000000000000497e+00 1.092999999999999972e+01 5.195363231249999103e+01 6.640585981249996905e+01 6.931361193750001348e+01 4.745000000000000284e+01 6.392999999999999972e+01 6.670000000000000284e+01 2.629201313346418445e+01 2.279241943436115747e+01 2.051282816562494205e+01 -3.671099999999999919e-01
2.335600000000000023e+02 2.348899999999999864e+02 2.272400000000000091e+02 3.200000000000000067e-01 6.059999999999999609e+00 4.179999999999999716e+00 8.519919925000002081e+01 9.466112818750004010e+01 8.664599575000002574e+01 8.501000000000000512e+01 9.493999999999999773e+01 8.651000000000000512e+01 3.061811940951734812e+01 2.523359830812526639e+01 2.267451248969782185e+01 -3.911300000000000332e-01
2.410699999999999932e+02 2.425800000000000125e+02 2.395500000000000114e+02 4.679999999999999716e+00 1.701000000000000156e+01 1.687999999999999901e+01 1.035041075624999962e+02 1.129790018750000087e+02 1.119773060000000129e+02 1.031599999999999966e+02 1.129000000000000057e+02 1.120600000000000023e+02 2.563941256442419103e+01 2.071053188095627462e+01 1.896736131515990920e+01 -4.270100000000000562e-01
2.385000000000000000e+02 2.420000000000000000e+02 2.340000000000000000e+02 5.000000000000000000e-01 9.000000000000000000e+00 5.000000000000000000e+00 5.492563437500000134e+01 6.140068750000000364e+01 5.364485937500000290e+01 5.250000000000000000e+01 5.900000000000000000e+01 5.150000000000000000e+01 2.608838994620897722e+01 2.031600289519635538e+01 1.895543016939038239e+01 2.701970000000000205e+00
2.411578947368421098e+02 2.314315789473684220e+02 2.167368421052631504e+02 9.726315789473684248e+00 1.627368421052631575e+01 7.536842105263158231e+00 1.013309607236841998e+02 9.274747473684212196e+01 7.930090532894736555e+01 1.022000000000000028e+02 9.255263157894736992e+01 7.871578947368421098e+01 2.829279160950216010e+01 2.332789502401293191e+01 2.154117447941008123e+01 -6.145300000000000207e-01
2.200699999999999932e+02 2.116599999999999966e+02 2.006500000000000057e+02 8.810000000000000497e+00 1.315000000000000036e+01 1.091000000000000014e+01 8.145070474999999988e+01 9.172914062499999943e+01 8.789241062499999657e+01 8.012999999999999545e+01 9.257999999999999829e+01 8.846999999999999886e+01 3.268246683247505047e+01 2.644426360489404004e+01 2.150135901672846117e+01 -5.825199999999999267e-01
2.203600000000000136e+02 2.170000000000000000e+02 2.141299999999999955e+02 4.000000000000000222e-01 3.970000000000000195e+00 3.189999999999999947e+00 8.606869849999999644e+01 8.934720606250000685e+01 8.817053125000001046e+01 8.557999999999999829e+01 8.839000000000000057e+01 8.756999999999999318e+01 2.939529411124980030e+01 2.367211932970831612e+01 2.089464016641059629e+01 -3.088099999999999734e-01
2.024600000000000080e+02 2.041899999999999977e+02 1.992400000000000091e+02 9.699999999999999734e-01 7.440000000000000391e+00 8.480000000000000426e+00 8.189381081250000705e+01 9.287363968750000254e+01 9.102241887499997119e+01 8.126000000000000512e+01 9.343999999999999773e+01 9.137000000000000455e+01 2.403660667472489365e+01 2.032633188273338476e+01 1.718143094062633480e+01 -2.761699999999999711e-01
2.370999999999999943e+02 2.381699999999999875e+02 2.351599999999999966e+02 1.282000000000000028e+01 2.916000000000000014e+01 2.878000000000000114e+01 1.133959181249999659e+02 1.241865895000000108e+02 1.236450875625000236e+02 1.131700000000000017e+02 1.239599999999999937e+02 1.235699999999999932e+02 2.504602568552802211e+01 1.994233771046671677e+01 1.802542498137524873e+01 -3.668250000000000122e-01
2.265882352941176521e+02 2.252941176470588118e+02 2.114705882352941160e+02 2.352941176470588203e-01 5.411764705882353255e+00 2.352941176470588314e+00 5.316809154411765093e+01 6.132635808823529544e+01 4.533849852941177261e+01 4.976470588235294201e+01 5.882352941176470296e+01 4.270588235294117396e+01 2.432067376300394201e+01 2.088585789806334247e+01 2.058198553371315853e+01 2.667715000000000281e+00
2.190699999999999932e+02 2.098100000000000023e+02 2.013199999999999932e+02 3.370000000000000107e+00 1.214000000000000057e+01 7.110000000000000320e+00 8.519219218750002653e+01 8.666934468749995801e+01 7.871458881250001127e+01 8.545999999999999375e+01 8.656999999999999318e+01 7.856000000000000227e+01 2.950609442003716154e+01 2.095840163079423846e+01 1.936079100468601411e+01 -7.592999999999999750e-02
1.939799999999999898e+02 1.869600000000000080e+02 1.759399999999999977e+02 1.699999999999999956e+00 6.370000000000000107e+00 2.490000000000000213e+00 6.577024899999997842e+01 6.623425862499998118e+01 5.629756031250001769e+01 6.645000000000000284e+01 6.690000000000000568e+01 5.620000000000000284e+01 2.264904811929477546e+01 1.717991733013333544e+01 1.522869596392909664e+01 -4.449199999999999822e-01
2.264300000000000068e+02 2.225999999999999943e+02 2.164699999999999989e+02 4.600000000000000200e-01 6.519999999999999574e+00 3.279999999999999805e+00 7.844967181250001431e+01 8.483919850000000906e+01 7.998858231250001438e+01 7.656999999999999318e+01 8.373000000000000398e+01 7.906000000000000227e+01 2.557017559461348455e+01 2.087430782248939209e+01 1.921626756839748040e+01 -3.133599999999999719e-01
2.194199999999999875e+02 2.183600000000000136e+02 2.128199999999999932e+02 2.000000000000000042e-02 2.890000000000000124e+00 8.499999999999999778e-01 7.305256774999996594e+01 8.167002443749998974e+01 7.739517931250001936e+01 7.118000000000000682e+01 8.131000000000000227e+01 7.703000000000000114e+01 2.630832558266890686e+01 2.138191996850017063e+01 1.950178200947392071e+01 -2.420949999999999769e-01
2.277400000000000091e+02 2.257500000000000000e+02 2.219499999999999886e+02 6.730000000000000426e+00 1.574000000000000021e+01 1.635000000000000142e+01 9.889804131250004104e+01 1.036461099374999861e+02 1.022044765625000053e+02 9.831000000000000227e+01 1.029399999999999977e+02 1.015900000000000034e+02 2.725595227171686119e+01 2.230715945156187274e+01 2.046889665562441962e+01 -1.794749999999999956e-01
2.447599999999999909e+02 2.444199999999999875e+02 2.367599999999999909e+02 4.799999999999999822e-01 9.640000000000000568e+00 3.939999999999999947e+00 6.122175181249999554e+01 6.973814799999999536e+01 6.262378306249998872e+01 5.847999999999999687e+01 6.798000000000000398e+01 6.090999999999999659e+01 2.303707062976533848e+01 1.926174084984917911e+01 1.824751112639183859e+01 -4.285100000000000575e-01
2.261914893617021391e+02 2.286808510638297776e+02 2.193404255319148888e+02 8.510638297872340219e-02 4.255319148936170137e+00 1.723404255319148870e+00 4.874996170212767055e+01 6.120296329787232992e+01 4.834226343085106947e+01 4.474468085106382631e+01 5.878723404255319451e+01 4.529787234042553479e+01 2.391883785753454461e+01 2.137855153754209070e+01 2.147903193048173165e+01 -3.409050000000000136e-01
2.039300000000000068e+02 2.110800000000000125e+02 2.060800000000000125e+02 2.080000000000000071e+00 8.839999999999999858e+00 8.179999999999999716e+00 7.036532362499995941e+01 8.458553412499998103e+01 7.988537775000001773e+01 6.982999999999999829e+01 8.546999999999999886e+01 7.970999999999999375e+01 2.560362327373102787e+01 2.140993912209601646e+01 1.845020278514224543e+01 -2.476649999999999963e-01
2.262599999999999909e+02 2.204499999999999886e+02 2.116899999999999977e+02 0.000000000000000000e+00 3.049999999999999822e+00 2.560000000000000053e+00 7.400210956249999583e+01 8.629512793750004107e+01 8.447580081249999751e+01 7.195000000000000284e+01 8.668000000000000682e+01 8.482999999999999829e+01 3.579624203031517027e+01 2.870898844044742049e+01 2.345463456735218344e+01 -3.744999999999999996e-01
2.273333333333333428e+02 2.296666666666666572e+02 2.230000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 5.287143125000000055e+01 7.285203749999999445e+01 6.330585416666666987e+01 4.666666666666666430e+01 7.066666666666667140e+01 6.066666666666666430e+01 3.067944325229746028e+01 2.108670972260643950e+01 2.023637124847570590e+01 2.245409999999999684e+00
2.184699999999999989e+02 2.215399999999999920e+02 2.178000000000000114e+02 9.200000000000000400e-01 7.160000000000000142e+00 1.060999999999999943e+01 8.883582068749997518e+01 1.030318218124999987e+02 1.030680743749999948e+02 8.754000000000000625e+01 1.029599999999999937e+02 1.022399999999999949e+02 2.618053317764030297e+01 2.217365481895759771e+01 1.866397112305166317e+01 -4.413500000000000201e-01
2.248245614035087669e+02 2.282982456140350962e+02 2.216666666666666572e+02 2.456140350877192846e-01 6.877192982456140413e+00 5.175438596491227727e+00 5.174926765350878100e+01 6.512687730263156993e+01 5.647410120614035378e+01 4.861403508771930149e+01 6.296491228070175339e+01 5.405263157894736992e+01 2.381245502946990555e+01 2.101972280121123759e+01 2.047978642505535163e+01 -5.771450000000000191e-01
2.043899999999999864e+02 2.106999999999999886e+02 2.008300000000000125e+02 6.999999999999999556e-01 4.099999999999999645e+00 1.310000000000000053e+00 7.573700637499997868e+01 8.648137281250002673e+01 7.639467506250001350e+01 7.679000000000000625e+01 8.882999999999999829e+01 7.796999999999999886e+01 2.440430494841781339e+01 2.133004933659940150e+01 1.918090120867683268e+01 -4.043199999999999572e-01
2.359199999999999875e+02 2.308799999999999955e+02 2.212199999999999989e+02 2.069999999999999840e+00 5.860000000000000320e+00 2.990000000000000213e+00 7.711832050000001004e+01 8.161263324999998758e+01 7.408376918750003881e+01 7.276000000000000512e+01 7.859999999999999432e+01 7.109000000000000341e+01 2.856608187295652357e+01 2.503684515566840219e+01 2.295462094515524853e+01 -4.308449999999999780e-01
2.260099999999999909e+02 2.246299999999999955e+02 2.160500000000000114e+02 2.399999999999999911e-01 7.190000000000000391e+00 5.620000000000000107e+00 8.392178475000000049e+01 9.503767025000000501e+01 9.058587068749999105e+01 8.259999999999999432e+01 9.492499999999999716e+01 9.009999999999999432e+01 3.141338436520899080e+01 2.706835671850749492e+01 2.423592480499964097e+01 -4.245850000000000457e-01
2.290500000000000114e+02 2.290099999999999909e+02 2.182599999999999909e+02 3.800000000000000044e-01 5.650000000000000355e+00 4.490000000000000213e+00 7.580819137500002114e+01 9.239197118749996207e+01 8.505000737500002117e+01 7.285999999999999943e+01 9.237999999999999545e+01 8.410999999999999943e+01 3.445689732056563059e+01 3.151558063224987905e+01 2.649940766497965683e+01 -5.743000000000000327e-01
2.235900000000000034e+02 2.212400000000000091e+02 2.156200000000000045e+02 0.000000000000000000e+00 2.790000000000000036e+00 4.580000000000000071e+00 6.503039950000001568e+01 8.212634331250001196e+01 8.278441368750000606e+01 6.184000000000000341e+01 8.226000000000000512e+01 8.265999999999999659e+01 3.394969545471358430e+01 3.066959296686850678e+01 2.535147482496568472e+01 -5.472799999999999887e-01
